date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:13:22	10482/10482	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2001:09:20%20GMT	https://html.themewin.com/edurock-preview/edurock/img/about/award-4.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/about/award-4.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:22	29373/29373	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202023%2020:04:04%20GMT	https://html.themewin.com/edurock-preview/edurock/img/about/tution.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/about/tution.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:23	19161/19161	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202023%2022:38:12%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_27.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/blog/blog_27.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:23	40245/40245	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202023%2022:36:48%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_26.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/blog/blog_26.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:23	9998/9998	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202023%2022:39:18%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_28.jpg	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/blog/blog_28.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:24	225025/225025	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2001:57:16%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_15.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/blog/blog_15.png	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:25	260389/260389	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2001:59:36%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_16.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/blog/blog_16.png	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:25	277967/277967	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2001:59:56%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_17.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/blog/blog_17.png	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:25	266488/266488	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2002:00:16%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_18.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/blog/blog_18.png	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
08:13:27	112291/112291	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2002:02:14%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_20.png	D:/project_course_shop_ui/Edurock/html.themewin.com/edurock-preview/edurock/img/blog/blog_20.png	(from https://html.themewin.com/edurock-preview/edurock/home-7.html)
